timestamp,chowk_id,chowk_name,current_speed,free_flow,delay,traffic_level,confidence,road_closure,needs_cleaning,cluster_id,priority_rank
29-04-2026 08:05,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,2
29-04-2026 08:05,106,Balliwala,30,30,0,Low,1.0,No,False,0,2
29-04-2026 08:06,101,ISBT,29,29,0,Low,1.0,No,False,0,2
29-04-2026 08:06,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,2
29-04-2026 08:06,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,2
29-04-2026 08:07,104,Ballupur,37,37,0,Low,1.0,No,False,0,2
29-04-2026 08:07,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,2
29-04-2026 08:07,106,Balliwala,30,30,0,Low,1.0,No,False,0,2
29-04-2026 08:08,101,ISBT,29,29,0,Low,1.0,No,False,0,2
29-04-2026 08:08,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,2
29-04-2026 08:08,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,2
29-04-2026 08:08,104,Ballupur,37,37,0,Low,1.0,No,False,0,2
29-04-2026 08:08,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,2
29-04-2026 08:08,106,Balliwala,30,30,0,Low,1.0,No,False,0,2
29-04-2026 08:09,101,ISBT,29,29,0,Low,1.0,No,False,0,2
29-04-2026 08:09,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,2
29-04-2026 08:09,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,2
29-04-2026 08:09,104,Ballupur,37,37,0,Low,1.0,No,False,0,2
29-04-2026 08:09,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,2
29-04-2026 08:09,106,Balliwala,30,30,0,Low,1.0,No,False,0,2
29-04-2026 08:10,101,ISBT,29,29,0,Low,1.0,No,False,0,2
29-04-2026 08:10,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,2
29-04-2026 08:10,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,2
29-04-2026 08:10,104,Ballupur,37,37,0,Low,1.0,No,False,0,2
29-04-2026 08:10,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,2
29-04-2026 08:10,106,Balliwala,30,30,0,Low,1.0,No,False,0,2
29-04-2026 08:11,101,ISBT,29,29,0,Low,1.0,No,False,0,2
29-04-2026 08:11,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,2
29-04-2026 08:11,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,2
29-04-2026 08:11,104,Ballupur,37,37,0,Low,1.0,No,False,0,2
29-04-2026 08:11,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,2
29-04-2026 08:11,106,Balliwala,30,30,0,Low,1.0,No,False,0,2
29-04-2026 08:12,101,ISBT,29,29,0,Low,1.0,No,False,0,2
29-04-2026 08:12,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,2
29-04-2026 08:12,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,2
29-04-2026 08:12,104,Ballupur,37,37,0,Low,1.0,No,False,0,2
29-04-2026 08:12,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,2
29-04-2026 08:12,106,Balliwala,30,30,0,Low,1.0,No,False,0,2
29-04-2026 08:13,101,ISBT,29,29,0,Low,1.0,No,False,0,2
29-04-2026 08:13,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,2
29-04-2026 08:13,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,2
29-04-2026 08:13,104,Ballupur,37,37,0,Low,1.0,No,False,0,2
29-04-2026 08:13,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,2
29-04-2026 08:13,106,Balliwala,30,30,0,Low,1.0,No,False,0,2
29-04-2026 08:14,101,ISBT,29,29,0,Low,1.0,No,False,0,2
29-04-2026 08:14,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,2
29-04-2026 08:14,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,2
29-04-2026 08:14,104,Ballupur,37,37,0,Low,1.0,No,False,0,2
29-04-2026 08:14,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,2
29-04-2026 08:14,106,Balliwala,30,30,0,Low,1.0,No,False,0,2
29-04-2026 08:15,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:15,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:15,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:15,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:15,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:15,106,Balliwala,30,30,0,Low,1.0,No,False,0,1
29-04-2026 08:16,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:16,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:16,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:16,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:16,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:16,106,Balliwala,30,30,0,Low,1.0,No,False,0,1
29-04-2026 08:17,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:17,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:17,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:17,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:17,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:17,106,Balliwala,24,31,0,Low,0.943479,No,False,1,1
29-04-2026 08:18,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:18,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:19,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:19,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:19,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:19,106,Balliwala,25,31,0,Low,0.943479,No,False,1,1
29-04-2026 08:20,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:20,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:20,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:20,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:20,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:20,106,Balliwala,24,31,0,Low,0.948237,No,False,1,1
29-04-2026 08:21,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:21,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:21,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:21,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:21,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:21,106,Balliwala,24,31,0,Low,0.948237,No,False,1,1
29-04-2026 08:22,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:22,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:22,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:22,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:22,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:22,106,Balliwala,25,31,0,Low,0.948237,No,False,1,1
29-04-2026 08:23,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:23,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:23,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:23,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:23,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:23,106,Balliwala,24,31,0,Low,0.948631,No,False,1,1
29-04-2026 08:24,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:24,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:24,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:24,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:24,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:24,106,Balliwala,24,31,0,Low,0.94967,No,False,1,1
29-04-2026 08:25,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:25,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:25,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:25,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:25,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:25,106,Balliwala,24,31,0,Low,0.950524,No,False,1,1
29-04-2026 08:26,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:26,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:26,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:26,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:26,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:26,106,Balliwala,23,31,0,Low,0.942804,No,False,1,1
29-04-2026 08:27,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:27,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:27,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:27,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:27,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:27,106,Balliwala,24,31,0,Low,0.9659,No,False,1,1
29-04-2026 08:28,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:28,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:28,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:28,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:28,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:28,106,Balliwala,24,31,0,Low,0.963474,No,False,1,1
29-04-2026 08:29,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:29,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:29,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:29,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:29,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:29,106,Balliwala,23,31,0,Low,0.961182,No,False,1,1
29-04-2026 08:31,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:31,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:31,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:31,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:31,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:31,106,Balliwala,23,31,0,Low,0.961732,No,False,1,1
29-04-2026 08:32,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:32,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:32,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:32,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:32,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:32,106,Balliwala,24,31,0,Low,0.961626,No,False,1,1
29-04-2026 08:33,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:33,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:33,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:33,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:33,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:33,106,Balliwala,24,31,0,Low,0.960064,No,False,1,1
29-04-2026 08:34,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:34,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:34,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:34,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:34,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:34,106,Balliwala,23,30,0,Low,0.958304,No,False,1,1
29-04-2026 08:35,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:35,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:35,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:35,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:35,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:35,106,Balliwala,23,30,0,Low,0.957755,No,False,1,1
29-04-2026 08:36,101,ISBT,29,29,0,Low,1.0,No,False,0,1
29-04-2026 08:36,102,Clock_Tower,42,42,0,Low,1.0,No,False,0,1
29-04-2026 08:36,103,Dilaram_Chowk,33,33,0,Low,1.0,No,False,0,1
29-04-2026 08:36,104,Ballupur,37,37,0,Low,1.0,No,False,0,1
29-04-2026 08:36,105,Prince_Chowk,21,21,0,Low,1.0,No,False,3,1
29-04-2026 08:36,106,Balliwala,23,30,0,Low,0.957206,No,False,1,1
